userID,ISBN,bookRating,bookTitle,totalRatingCount,Location
240035,425115801,0,Lightning,274,"birmingham, alabama, usa"
242118,425115801,0,Lightning,274,"margaret, alabama, usa"
246000,425115801,8,Lightning,274,"saratoga, california, usa"
250016,425115801,10,Lightning,274,"houston, texas, usa"
252848,425115801,0,Lightning,274,"vinton, virginia, usa"
253821,425115801,0,Lightning,274,"fulton, missouri, usa"
254971,425115801,0,Lightning,274,"boise, idaho, usa"
257700,425115801,0,Lightning,274,"slippery rock, pennsylvania, usa"
260699,425115801,10,Lightning,274,"toledo, ohio, usa"
261829,425115801,0,Lightning,274,"fpo, ap, usa"
261896,425115801,0,Lightning,274,"ooltewah, tennessee, usa"
268032,425115801,0,Lightning,274,"sunnyvale, california, usa"
268330,425115801,0,Lightning,274,"miami, florida, usa"
268544,425115801,0,Lightning,274,"colorado springs, colorado, usa"
268639,425115801,0,Lightning,274,"iolai, missouri, usa"
271284,425115801,0,Lightning,274,"alexandria, virginia, usa"
274061,425115801,0,Lightning,274,"gahanna/columbus, ohio, usa"
278026,449006522,8,Manhattan Hunt Club,111,"east orange, new jersey, usa"
243,449006522,6,Manhattan Hunt Club,111,"arden hills, minnesota, usa"
645,449006522,0,Manhattan Hunt Club,111,"ottawa, ontario, canada"
2010,449006522,0,Manhattan Hunt Club,111,"colfax, illinois, usa"
16106,449006522,8,Manhattan Hunt Club,111,"albany, california, usa"
16795,449006522,7,Manhattan Hunt Club,111,"mechanicsville, maryland, usa"
20561,449006522,0,Manhattan Hunt Club,111,"baltimore, maryland, usa"
21031,449006522,0,Manhattan Hunt Club,111,"alexandria, virginia, usa"
22038,449006522,0,Manhattan Hunt Club,111,"airdrie, alberta, canada"
22045,449006522,8,Manhattan Hunt Club,111,"sacramento, california, usa"
23459,449006522,9,Manhattan Hunt Club,111,"knowlesville, new brunswick, canada"
23511,449006522,10,Manhattan Hunt Club,111,"chapel hill, north carolina, usa"
26406,449006522,9,Manhattan Hunt Club,111,"houston, texas, usa"
28222,449006522,8,Manhattan Hunt Club,111,"san diego, california, usa"
30029,449006522,7,Manhattan Hunt Club,111,"simi valley, california, usa"
31006,449006522,0,Manhattan Hunt Club,111,"woodland, california, usa"
33111,449006522,6,Manhattan Hunt Club,111,"canton, michigan, usa"
33570,449006522,8,Manhattan Hunt Club,111,"ferguson, missouri, usa"
35036,449006522,0,Manhattan Hunt Club,111,"64 church st., new york, usa"
35859,449006522,0,Manhattan Hunt Club,111,"duluth, minnesota, usa"
36609,449006522,0,Manhattan Hunt Club,111,"zachary, louisiana, usa"
38023,449006522,0,Manhattan Hunt Club,111,"hayward, california, usa"
38660,449006522,10,Manhattan Hunt Club,111,"ottawa, ontario, canada"
40937,449006522,8,Manhattan Hunt Club,111,"sacramento, california, usa"
48025,449006522,10,Manhattan Hunt Club,111,"concordia, missouri, usa"
52584,449006522,0,Manhattan Hunt Club,111,"livermore, california, usa"
53575,449006522,5,Manhattan Hunt Club,111,"watkins glen, new york, usa"
54925,449006522,5,Manhattan Hunt Club,111,"san francisco, california, usa"
61216,449006522,9,Manhattan Hunt Club,111,"bettendorf, iowa, usa"
63993,449006522,0,Manhattan Hunt Club,111,"peru, illinois, usa"
65484,449006522,0,Manhattan Hunt Club,111,"stilwell, kansas, usa"
70052,449006522,0,Manhattan Hunt Club,111,"st. john`s, ontario, canada"
76173,449006522,0,Manhattan Hunt Club,111,"comox, british columbia, canada"
81609,449006522,0,Manhattan Hunt Club,111,"carrollton, kentucky, usa"
81848,449006522,0,Manhattan Hunt Club,111,"springfield, illinois, usa"
82612,449006522,0,Manhattan Hunt Club,111,"edmonton, , canada"
85848,449006522,10,Manhattan Hunt Club,111,"ottawa, ontario, canada"
92810,449006522,7,Manhattan Hunt Club,111,"manistee, michigan, usa"
93312,449006522,0,Manhattan Hunt Club,111,"tustin, california, usa"
94132,449006522,8,Manhattan Hunt Club,111,"marathon, florida, usa"
95359,449006522,0,Manhattan Hunt Club,111,"charleston, west virginia, usa"
106225,449006522,0,Manhattan Hunt Club,111,"chicago, illinois, usa"
114577,449006522,6,Manhattan Hunt Club,111,"st. louis, missouri, usa"
114662,449006522,7,Manhattan Hunt Club,111,"florenceville, new brunswick, canada"
115998,449006522,8,Manhattan Hunt Club,111,"torrington, connecticut, usa"
119631,449006522,8,Manhattan Hunt Club,111,"madison, wisconsin, usa"
120030,449006522,0,Manhattan Hunt Club,111,"spirit lake, iowa, usa"
123039,449006522,0,Manhattan Hunt Club,111,"bonsall, california, usa"
123981,449006522,0,Manhattan Hunt Club,111,"phoenix, arizona, usa"
126736,449006522,0,Manhattan Hunt Club,111,"fulton, missouri, usa"
127129,449006522,0,Manhattan Hunt Club,111,"langley, british columbia, canada"
128085,449006522,0,Manhattan Hunt Club,111,"durham, north carolina, usa"
129489,449006522,10,Manhattan Hunt Club,111,"vancouver, british columbia, canada"
130438,449006522,0,Manhattan Hunt Club,111,"yarmouth, nova scotia, canada"
135458,449006522,0,Manhattan Hunt Club,111,"ottawa, ontario, canada"
138892,449006522,0,Manhattan Hunt Club,111,"greensboro, north carolina, usa"
141201,449006522,0,Manhattan Hunt Club,111,"redmond, washington, usa"
144315,449006522,0,Manhattan Hunt Club,111,"tempe, arizona, usa"
144531,449006522,0,Manhattan Hunt Club,111,"pleasanton, california, usa"
146229,449006522,3,Manhattan Hunt Club,111,"burson, california, usa"
151643,449006522,7,Manhattan Hunt Club,111,"burtchville twp., michigan, usa"
158295,449006522,0,Manhattan Hunt Club,111,"cleveland, ohio, usa"
159858,449006522,0,Manhattan Hunt Club,111,"atlantic beach, florida, usa"
160401,449006522,0,Manhattan Hunt Club,111,"akron, ohio, usa"
161765,449006522,9,Manhattan Hunt Club,111,"wimberley, texas, usa"
163570,449006522,0,Manhattan Hunt Club,111,"lincoln, new brunswick, canada"
163690,449006522,8,Manhattan Hunt Club,111,"mason, ohio, usa"
164027,449006522,0,Manhattan Hunt Club,111,"burlington, ontario, canada"
167800,449006522,0,Manhattan Hunt Club,111,"olive branch, mississippi, usa"
168064,449006522,0,Manhattan Hunt Club,111,"fredericton, new brunswick, canada"
169181,449006522,5,Manhattan Hunt Club,111,"trinity center, california, usa"
172030,449006522,0,Manhattan Hunt Club,111,"rainsville, alabama, usa"
181687,449006522,9,Manhattan Hunt Club,111,"austin, texas, usa"
182831,449006522,6,Manhattan Hunt Club,111,"groves, texas, usa"
185634,449006522,0,Manhattan Hunt Club,111,"fridley, minnesota, usa"
187517,449006522,8,Manhattan Hunt Club,111,"brooklyn, new york, usa"
192914,449006522,7,Manhattan Hunt Club,111,"cobourg, ontario, canada"
193458,449006522,7,Manhattan Hunt Club,111,"toronto, ontario, canada"
204864,449006522,0,Manhattan Hunt Club,111,"simi valley, california, usa"
207148,449006522,0,Manhattan Hunt Club,111,"san diego, california, usa"
207249,449006522,7,Manhattan Hunt Club,111,"memphis, tennessee, usa"
208568,449006522,0,Manhattan Hunt Club,111,"fontana, california, usa"
208829,449006522,8,Manhattan Hunt Club,111,"fredericton, new brunswick, canada"
213664,449006522,7,Manhattan Hunt Club,111,"tampa, florida, usa"
219683,449006522,5,Manhattan Hunt Club,111,"santa ana, california, usa"
225199,449006522,9,Manhattan Hunt Club,111,"toronto, ontario, canada"
226616,449006522,0,Manhattan Hunt Club,111,"tucson, arizona, usa"
230496,449006522,0,Manhattan Hunt Club,111,"simi valley, california, usa"
231210,449006522,0,Manhattan Hunt Club,111,"roanoke, virginia, usa"
232775,449006522,8,Manhattan Hunt Club,111,"portland, oregon, usa"
232945,449006522,8,Manhattan Hunt Club,111,"newport, rhode island, usa"
236283,449006522,0,Manhattan Hunt Club,111,"orlando, florida, usa"
240035,449006522,0,Manhattan Hunt Club,111,"birmingham, alabama, usa"
247241,449006522,0,Manhattan Hunt Club,111,"avalon, wisconsin, usa"
251651,449006522,0,Manhattan Hunt Club,111,"groves, texas, usa"
251843,449006522,0,Manhattan Hunt Club,111,"homer city, pennsylvania, usa"
254064,449006522,0,Manhattan Hunt Club,111,"columbia, pennsylvania, usa"
254465,449006522,0,Manhattan Hunt Club,111,"maryville, tennessee, usa"
256882,449006522,8,Manhattan Hunt Club,111,"burlingame, california, usa"
259901,449006522,0,Manhattan Hunt Club,111,"thompson, manitoba, canada"
260967,449006522,9,Manhattan Hunt Club,111,"ewa beach, hawaii, usa"
263072,449006522,8,Manhattan Hunt Club,111,"orange, texas, usa"
268315,449006522,6,Manhattan Hunt Club,111,"littleton, colorado, usa"
271284,449006522,0,Manhattan Hunt Club,111,"alexandria, virginia, usa"
276038,449006522,10,Manhattan Hunt Club,111,"oklahoma city, oklahoma, usa"
741,553561618,0,Dark Paradise,142,"novinger, missouri, usa"
1660,553561618,6,Dark Paradise,142,"fort worth, texas, usa"
8284,553561618,0,Dark Paradise,142,"manchester, kentucky, usa"
8681,553561618,0,Dark Paradise,142,"orlando, florida, usa"
9373,553561618,0,Dark Paradise,142,"banks, alabama, usa"
12824,553561618,8,Dark Paradise,142,"long beach, california, usa"
19522,553561618,0,Dark Paradise,142,"candler, north carolina, usa"
20060,553561618,0,Dark Paradise,142,"baltimore, maryland, usa"
23872,553561618,5,Dark Paradise,142,"tulsa, oklahoma, usa"
28591,553561618,0,Dark Paradise,142,"michie, tennessee, usa"
29259,553561618,0,Dark Paradise,142,"mt. airy, , usa"
30744,553561618,0,Dark Paradise,142,"gainesville, georgia, usa"
30972,553561618,0,Dark Paradise,142,"columbiana, alabama, usa"
31315,553561618,9,Dark Paradise,142,"henryville, indiana, usa"
31892,553561618,9,Dark Paradise,142,"knoxville, tennessee, usa"
32195,553561618,0,Dark Paradise,142,"fall river, massachusetts, usa"
35859,553561618,0,Dark Paradise,142,"duluth, minnesota, usa"
37493,553561618,0,Dark Paradise,142,"auxvasse, missouri, usa"
37654,553561618,0,Dark Paradise,142,"williams lake, british columbia, canada"
42292,553561618,7,Dark Paradise,142,"apopka, florida, usa"
44647,553561618,0,Dark Paradise,142,"lake george, minnesota, usa"
44728,553561618,0,Dark Paradise,142,"florence, alabama, usa"
47071,553561618,0,Dark Paradise,142,"columbus, ohio, usa"
48025,553561618,7,Dark Paradise,142,"concordia, missouri, usa"
48046,553561618,7,Dark Paradise,142,"central sq., new york, usa"
52472,553561618,8,Dark Paradise,142,"frisco/dallas, texas, usa"
55407,553561618,0,Dark Paradise,142,"richmond, virginia, usa"
55892,553561618,8,Dark Paradise,142,"plantersville, texas, usa"
56856,553561618,0,Dark Paradise,142,"escondido, california, usa"
58609,553561618,0,Dark Paradise,142,"private, private, canada"
59189,553561618,0,Dark Paradise,142,"houston, texas, usa"
60041,553561618,0,Dark Paradise,142,"okemos, michigan, usa"
69697,553561618,0,Dark Paradise,142,"west sacramento, california, usa"
70052,553561618,7,Dark Paradise,142,"st. john`s, ontario, canada"
70415,553561618,8,Dark Paradise,142,"crescent city, florida, usa"
73394,553561618,0,Dark Paradise,142,"san diego, california, usa"
76102,553561618,6,Dark Paradise,142,"buckfield, maine, usa"
81531,553561618,0,Dark Paradise,142,"olympia, washington, usa"
85993,553561618,0,Dark Paradise,142,"portland, oregon, usa"
87746,553561618,0,Dark Paradise,142,"wallingford, connecticut, usa"
88937,553561618,0,Dark Paradise,142,"cary, north carolina, usa"
92278,553561618,0,Dark Paradise,142,"albuquerque, new mexico, usa"
95741,553561618,0,Dark Paradise,142,"guelph, ontario, canada"
95903,553561618,0,Dark Paradise,142,"mason, ohio, usa"
102275,553561618,0,Dark Paradise,142,"saint clair, michigan, usa"
106417,553561618,0,Dark Paradise,142,"sw ranches, florida, usa"
106816,553561618,0,Dark Paradise,142,"independence, missouri, usa"
107021,553561618,0,Dark Paradise,142,"indianapolis, indiana, usa"
108800,553561618,0,Dark Paradise,142,"north st. paul, minnesota, usa"
110373,553561618,7,Dark Paradise,142,"livingston, new jersey, usa"
110973,553561618,0,Dark Paradise,142,"wiley ford, west virginia, usa"
113270,553561618,0,Dark Paradise,142,"evanston, illinois, usa"
114414,553561618,0,Dark Paradise,142,"edinburg, texas, usa"
115120,553561618,0,Dark Paradise,142,"sherman oaks, california, usa"
117553,553561618,8,Dark Paradise,142,"gaithersburg, maryland, usa"
123981,553561618,0,Dark Paradise,142,"phoenix, arizona, usa"
127233,553561618,0,Dark Paradise,142,"marietta, georgia, usa"
130474,553561618,0,Dark Paradise,142,"nashville, tennessee, usa"
130571,553561618,0,Dark Paradise,142,"summerville, south carolina, usa"
136473,553561618,0,Dark Paradise,142,"minneapolis, minnesota, usa"
143837,553561618,8,Dark Paradise,142,"san antonio, texas, usa"
144478,553561618,7,Dark Paradise,142,"galveston, texas, usa"
146175,553561618,0,Dark Paradise,142,"orlando, florida, usa"
146207,553561618,7,Dark Paradise,142,"lubbock, texas, usa"
153662,553561618,0,Dark Paradise,142,"ft. stewart, georgia, usa"
154469,553561618,10,Dark Paradise,142,"trois-rivières ouest, quebec, canada"
154773,553561618,0,Dark Paradise,142,"indianapolis, indiana, usa"
158295,553561618,7,Dark Paradise,142,"cleveland, ohio, usa"
159858,553561618,0,Dark Paradise,142,"atlantic beach, florida, usa"
159977,553561618,0,Dark Paradise,142,"oklahoma city, oklahoma, usa"
164323,553561618,0,Dark Paradise,142,"delta, british columbia, canada"
165759,553561618,0,Dark Paradise,142,"crossville, tennessee, usa"
166123,553561618,0,Dark Paradise,142,"cortez, colorado, usa"
166596,553561618,0,Dark Paradise,142,"greenwood, british columbia, canada"
167223,553561618,0,Dark Paradise,142,"west hollywood, california, usa"
169233,553561618,0,Dark Paradise,142,"chicago, illinois, usa"
170264,553561618,0,Dark Paradise,142,"clinton township, michigan, usa"
170810,553561618,0,Dark Paradise,142,"kitchener, ontario, canada"
173481,553561618,0,Dark Paradise,142,"arlington, texas, usa"
177156,553561618,0,Dark Paradise,142,"sudbury, ontario, canada"
185233,553561618,0,Dark Paradise,142,"winnemucca, nevada, usa"
187922,553561618,0,Dark Paradise,142,"taunton, massachusetts, usa"
196468,553561618,5,Dark Paradise,142,"houston, texas, usa"
198711,553561618,0,Dark Paradise,142,"little canada, minnesota, usa"
200226,553561618,7,Dark Paradise,142,"burlington, ontario, canada"
200674,553561618,0,Dark Paradise,142,"pittsburg, missouri, usa"
201969,553561618,4,Dark Paradise,142,"vancouver, british columbia, canada"
203968,553561618,0,Dark Paradise,142,"cumberland, maryland, usa"
204591,553561618,0,Dark Paradise,142,"toronto, ontario, canada"
207349,553561618,9,Dark Paradise,142,"seadrift, texas, usa"
208147,553561618,0,Dark Paradise,142,"federal way, washington, usa"
210717,553561618,0,Dark Paradise,142,"wantagh, new york, usa"
212898,553561618,0,Dark Paradise,142,"la ronge, saskatchewan, canada"
213126,553561618,0,Dark Paradise,142,"spring, texas, usa"
213523,553561618,8,Dark Paradise,142,"brookville, pennsylvania, usa"
217318,553561618,5,Dark Paradise,142,"sackville, new brunswick, canada"
220158,553561618,0,Dark Paradise,142,"mena, arkansas, usa"
220597,553561618,6,Dark Paradise,142,"toronto, ontario, canada"
225087,553561618,0,Dark Paradise,142,"toronto, ontario, canada"
225199,553561618,0,Dark Paradise,142,"toronto, ontario, canada"
225810,553561618,0,Dark Paradise,142,"el cajon, california, usa"
226545,553561618,0,Dark Paradise,142,"mesa, arizona, usa"
231210,553561618,0,Dark Paradise,142,"roanoke, virginia, usa"
232263,553561618,0,Dark Paradise,142,"chico, california, usa"
233778,553561618,0,Dark Paradise,142,"holyoke, massachusetts, usa"
236283,553561618,0,Dark Paradise,142,"orlando, florida, usa"
238419,553561618,8,Dark Paradise,142,"lapeer, michigan, usa"
238781,553561618,0,Dark Paradise,142,"yucca valley, california, usa"
238889,553561618,5,Dark Paradise,142,"clark fork, idaho, usa"
242106,553561618,0,Dark Paradise,142,"covington, virginia, usa"
242477,553561618,10,Dark Paradise,142,"boise, idaho, usa"
244349,553561618,0,Dark Paradise,142,"los banos, california, usa"
244593,553561618,0,Dark Paradise,142,"huntsville, alabama, usa"
246655,553561618,0,Dark Paradise,142,"mooresville, north carolina, usa"
